train_loss,train_acc,val_loss,val_acc,val_macro_f1,learning_rate,epoch
1.2985034321600966,23.43324250681199,2.9342122452318176,34.8644089788504,0.23851120025343014,2e-05,1
0.8785669164909862,50.03892565200467,2.4419922188293834,69.19683404697028,0.4634141679776427,3e-05,2
0.7995772181210181,61.204100168677826,2.236021856631129,80.31659530297132,0.5530722977373597,4e-05,3
0.7493772595131546,63.99701570001297,2.19565305926583,80.66692617101336,0.577129378466833,5e-05,4
0.7155495270530218,67.24730764240302,2.1302352582127595,82.61320877124692,0.6193331834550858,5e-05,5
0.6697885224062378,71.76592707927858,2.1743365407975253,82.48345659789801,0.6068332755550163,4.996179872245854e-05,6
0.6720011697394225,73.16725055144674,2.106141792841194,85.92188919164396,0.6329005350691261,4.984731401943461e-05,7
0.6382466936754488,74.50045413260672,2.1045257463928095,85.96081484364863,0.6508178858031883,4.965690290822738e-05,8
0.6272190630559604,75.58064097573634,2.0492068470016984,88.23147787725445,0.6580177204182683,4.93911591804863e-05,9
0.6051837853870946,77.66640716231997,2.103624011859421,85.49370701959258,0.6456674872484722,4.905091155048882e-05,10
0.6096792818352395,75.28221097703387,2.050571285003473,89.230569612041,0.7016379671229486,4.863722107081829e-05,11
0.5837000775386684,79.92085117425717,2.04115883476478,88.86726352666408,0.6845428149473217,4.815137782350167e-05,12
0.579643936016253,80.01492149993513,2.0574315865177755,88.23147787725445,0.6755100081249547,4.75948968969253e-05,13
0.5966670108781316,77.64694433631763,2.0136496794125267,90.19073569482289,0.6987137618641422,4.696951366107466e-05,14
0.5835448246897503,78.86661476579732,2.0002424283461138,91.17685221227455,0.7163884302378615,4.6277178355832434e-05,15
0.5772218617042565,79.78785519657454,2.085820426625654,87.29726222914233,0.6764146055764055,4.5520050009210644e-05,16
0.5630458911177528,81.2021538860776,2.0027843368940115,90.77462047489296,0.701465579283856,4.4700489704483076e-05,17
0.5587294986510178,80.10574802127935,2.0164710894103877,90.3075126508369,0.6988049789337812,4.3821053217214035e-05,18
0.5526182392449794,79.74568574023615,2.0567913203200034,89.43817308939924,0.701456183646563,4.288448304514476e-05,19
0.5569846311669132,81.95471649150123,2.047624957462973,90.37238873751136,0.7220115386991629,4.1893699855792026e-05,20
0.54497806931927,82.87271311794473,2.0014432392829704,91.59205916699105,0.7072094186393261,4.0851793378429284e-05,21
0.5583184258200815,82.5094070325678,2.0192698309244204,91.35850525496302,0.7102286659142389,3.976201276885359e-05,22
0.5666142899960404,80.56312443233425,2.020457808636437,91.13792656026989,0.7357912679703931,3.862775647698542e-05,23
0.5360146893876222,81.75684442714416,1.999983491976399,91.98131568703776,0.7277754526920035,3.745256164889895e-05,24
0.5458052759966909,81.6465550797976,1.9915052938067224,92.40949785908914,0.7312929456158771,3.62400930963324e-05,25
0.5399940972877241,82.93110159595173,2.0374121488618457,91.29362916828858,0.7253224871793675,3.499413186807652e-05,26
0.5585169609775187,80.21928117295964,1.9892756840414252,92.78577916180096,0.7479660266736621,3.3718563458881256e-05,27
0.5640259118000996,80.7869469313611,2.012281280903777,92.22784481640068,0.7272233364346758,3.241736569265048e-05,28
0.540586773785318,83.19060594264954,1.9945813190838522,92.21486959906578,0.731888716231153,3.109459631771107e-05,29
0.5606747918232843,82.12988192552226,2.013831028268357,92.09809264305177,0.7445973252480493,2.9754380352839793e-05,30
0.5295007908987307,85.9121577786428,2.011745287367135,92.21486959906578,0.7421949955577519,2.840089722350928e-05,31
0.5516860206839455,82.55157648890619,2.0133186253634365,92.57817568444271,0.7178152881863445,2.7038367728468184e-05,32
0.5318357114722619,84.33242506811989,2.01300212568488,92.77280394446608,0.7398152935585591,2.567104087730005e-05,33
0.5256176900690522,82.97975866095757,1.9910778910660547,93.5383417672246,0.7586111481456667,2.430318064000747e-05,34
0.5386184485497811,81.54275334111847,1.9859509990235005,93.11015959517322,0.7372074755124264,2.2939052649942496e-05,35
0.5416834518251578,80.8453354093681,1.9993596027705296,92.48734916309849,0.755923513296727,2.1582910901550048e-05,36
0.5331741210954318,84.10211496042558,1.9964718109320019,93.04528350849877,0.7326397885609914,2.023898448440695e-05,37
0.5330411673086808,81.50382768911379,2.004226557479417,93.11015959517322,0.7510285493338118,1.8911464394925993e-05,38
0.5383402891302504,82.61320877124692,2.002479554207857,93.12313481250811,0.743488452663512,1.760449046685248e-05,39
0.5471351571473838,83.07707279096925,1.9929962187759147,93.34371350720124,0.7410178729682885,1.6322138461310153e-05,40
0.530359537089514,84.78655767484105,1.9987463576734559,93.55131698455949,0.7423414829230326,1.506840735665572e-05,41
0.5380146100004184,83.74854028804982,2.0188211025285328,93.04528350849877,0.7385021516225089,1.3847206877778254e-05,42
0.532499207933414,83.81990398339173,2.0013166858145026,93.51239133255483,0.7479442469722124,1.2662345303733064e-05,43
0.524142173068652,83.9885818087453,1.9988118434740492,93.71999480991306,0.7389569915703572,1.1517517591731426e-05,44
